,hex_id_9,dist_supermercados,dist_farmacias,dist_hospitales,pobtot,pobmas,centroid_coords,lat,lon,dist_promedio,min_farmacias,min_supermercados,min_hospitales
47,894988dab9bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4728212384104 21.8812109746913),21.881210974691303,-102.47282123841043,0.0,0.0,0.0,0.0
48,89498e35223ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1564634303688 21.96625906363021),21.966259063630208,-102.1564634303688,0.0,0.0,0.0,0.0
49,894988ca2afffff,12988.75,13867.946,14315.474,0.0,0.0,POINT (-102.4029269579285 21.99538606925847),21.995386069258473,-102.40292695792849,13724.056666666665,237.745726971936,222.6731926419914,245.417942431983
50,894988c846fffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.386561686745 22.02832650286062),22.028326502860615,-102.38656168674504,0.0,0.0,0.0,0.0
51,894988c95afffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.353370191185 22.03911032716024),22.039110327160245,-102.35337019118498,0.0,0.0,0.0,0.0
52,894988c354fffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.5269585452998 21.91354113335303),21.913541133353032,-102.52695854529982,0.0,0.0,0.0,0.0
53,89498e3522fffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1560895047285 21.96966474105109),21.969664741051087,-102.15608950472846,0.0,0.0,0.0,0.0
54,894988d986bffff,3513.343,2843.60175,4603.34375,0.0,0.0,POINT (-102.3704043898233 21.94086706767155),21.94086706767155,-102.37040438982326,3653.4294999999997,48.74940854777048,60.23114638871269,78.9176209905539
55,89498e32c27ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1751282822833 21.8252231713938),21.8252231713938,-102.17512828228334,0.0,0.0,0.0,0.0
56,89498e374afffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2149669269574 21.87010474673984),21.870104746739845,-102.2149669269574,0.0,0.0,0.0,0.0
57,894988cb5a3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3823871399863 21.97806427043897),21.978064270438974,-102.38238713998629,0.0,0.0,0.0,0.0
58,89498e3528bffff,12748.241,12677.061,17860.972,0.0,0.0,POINT (-102.1516247681117 21.95205997192006),21.95205997192006,-102.15162476811167,14428.758000000002,217.32973890384184,218.55001628636572,306.20033944214913
59,894988d158fffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.5300118106992 21.79512768785063),21.795127687850627,-102.53001181069925,0.0,0.0,0.0,0.0
60,89498ea7293ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3663093433598 21.65331570674028),21.653315706740283,-102.36630934335983,0.0,0.0,0.0,0.0
61,89498e22a63ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1180431463936 22.02467282342169),22.024672823421692,-102.11804314639356,0.0,0.0,0.0,0.0
62,89498ea696bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.5056272517511 21.72417730341383),21.724177303413832,-102.50562725175112,0.0,0.0,0.0,0.0
63,89498eac317ffff,2322.242,1309.654,6454.453,0.0,0.0,POINT (-102.2611207118058 21.79861389829815),21.79861389829815,-102.26112071180576,3362.1163333333334,22.452109512951946,39.811455315355474,110.6521918019578
64,89498ea6b1bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4866345111735 21.7224932205449),21.722493220544898,-102.48663451117348,0.0,0.0,0.0,0.0
65,89498eae3b7ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2994245243496 21.74016250139872),21.740162501398718,-102.29942452434963,0.0,0.0,0.0,0.0
66,89498ea46dbffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3949982281397 21.6833873872756),21.683387387275598,-102.3949982281397,0.0,0.0,0.0,0.0
67,89498eaeb67ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3244207766576 21.8043113584741),21.8043113584741,-102.32442077665756,0.0,0.0,0.0,0.0
68,89498ea0ea3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3064200327234 21.64623117073883),21.64623117073883,-102.30642003272341,0.0,0.0,0.0,0.0
69,89498e36143ffff,400.97706,298.73398,1010.1383,2491.864941275656,1183.2208049886613,POINT (-102.2820317374296 21.90024168381217),21.90024168381217,-102.28203173742962,569.94978,5.12135879720903,6.87416742383981,17.317349265399187
70,89498e274d7ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1851504220546 22.02562696365541),22.025626963655405,-102.18515042205456,0.0,0.0,0.0,0.0
71,894988d8073ffff,8700.955,8650.93,11846.177,0.0,0.0,POINT (-102.4027442531231 21.8784015404592),21.8784015404592,-102.40274425312309,9732.687333333333,148.307589446435,149.16519517923572,203.08544341773668
72,89498e22d4fffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1590598890939 22.00089345994309),22.000893459943086,-102.1590598890939,0.0,0.0,0.0,0.0
73,89498ead537ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2250076284881 21.7781580720876),21.7781580720876,-102.22500762848809,0.0,0.0,0.0,0.0
74,894988d1b43ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.5298721809695 21.88627638131371),21.886276381313706,-102.52987218096949,0.0,0.0,0.0,0.0
75,894988d958bffff,2531.15,2935.81,7106.655,0.0,0.0,POINT (-102.3628505082721 21.86279116473553),21.862791164735533,-102.36285050827206,4191.205,50.33018463595686,43.392878572285746,121.83324475836176
76,894988d9633ffff,732.2595384615385,1255.9016538461537,2339.4825,196.57711442786058,99.34825870646762,POINT (-102.3237374388951 21.86959957596109),21.869599575961093,-102.32373743889512,1442.5478974358975,21.530603861517097,12.553522800252669,40.107018566456944
77,894988d9373ffff,340.6315,822.5705,3016.7495,0.0,0.0,POINT (-102.3323454641456 21.908210595737),21.908210595736996,-102.33234546414559,1393.3171666666667,14.101772642334264,5.8396307280862665,51.71777442526272
78,89498e3642fffff,458.8986571428572,306.31428571428575,473.7238571428571,1729.9111389236543,807.3650098337209,POINT (-102.2786619482403 21.87242092991703),21.872420929917034,-102.27866194824027,412.9789333333333,5.251312093300059,7.867148808401316,8.12130526037368
79,89498e371abffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2302448072652 21.90588242028002),21.905882420280022,-102.23024480726521,0.0,0.0,0.0,0.0
